id;created_at;updated_at;sgLinha;idlinha;horario;deleted_at
716;26/04/2022 18:28;26/04/2022 18:28;301;67;16:20;
717;26/04/2022 18:28;26/04/2022 18:28;301;67;16:40;
718;26/04/2022 18:28;26/04/2022 18:28;301;67;17:00;
719;26/04/2022 18:28;26/04/2022 18:28;301;67;17:20;
720;26/04/2022 18:28;26/04/2022 18:28;301;67;17:40;
721;26/04/2022 18:28;26/04/2022 18:28;301;67;18:00;
722;26/04/2022 18:28;26/04/2022 18:28;301;67;18:30;
723;26/04/2022 18:28;26/04/2022 18:28;301;67;19:00;
724;26/04/2022 18:28;26/04/2022 18:28;301;67;19:10;
725;26/04/2022 18:28;26/04/2022 18:28;301;67;19:30;
726;26/04/2022 18:28;26/04/2022 18:28;301;67;20:00;
727;26/04/2022 18:28;26/04/2022 18:28;301;67;20:20;
728;26/04/2022 18:28;26/04/2022 18:28;301;67;21:00;
729;26/04/2022 18:28;26/04/2022 18:28;302;66;06:00;
730;26/04/2022 18:28;26/04/2022 18:28;302;66;06:30;
731;26/04/2022 18:28;26/04/2022 18:28;302;66;07:00;
732;26/04/2022 18:28;26/04/2022 18:28;302;66;07:30;
733;26/04/2022 18:28;26/04/2022 18:28;302;66;08:00;
734;26/04/2022 18:28;26/04/2022 18:28;302;66;08:30;
735;26/04/2022 18:28;26/04/2022 18:28;302;66;09:05;
736;26/04/2022 18:28;26/04/2022 18:28;302;66;09:40;
737;26/04/2022 18:28;26/04/2022 18:28;302;66;10:15;
738;26/04/2022 18:28;26/04/2022 18:28;302;66;10:50;
739;26/04/2022 18:28;26/04/2022 18:28;302;66;11:25;
740;26/04/2022 18:28;26/04/2022 18:28;302;66;12:00;
741;26/04/2022 18:28;26/04/2022 18:28;302;66;12:50;
742;26/04/2022 18:28;26/04/2022 18:28;302;66;12:50;
743;26/04/2022 18:28;26/04/2022 18:28;302;66;14:30;
744;26/04/2022 18:28;26/04/2022 18:28;302;66;16:00;
745;26/04/2022 18:28;26/04/2022 18:28;302;66;16:50;
746;26/04/2022 18:28;26/04/2022 18:28;302;66;17:40;
747;26/04/2022 18:28;26/04/2022 18:28;302;66;18:30;
748;26/04/2022 18:28;26/04/2022 18:28;302;66;19:20;
749;26/04/2022 18:28;26/04/2022 18:28;302;66;20:10;
750;26/04/2022 18:28;26/04/2022 18:28;302;66;20:40;
751;26/04/2022 18:28;26/04/2022 18:28;302;66;21:40;
752;26/04/2022 18:28;26/04/2022 18:28;302;66;23:10;
753;26/04/2022 18:28;26/04/2022 18:28;303;65;05:40;
754;26/04/2022 18:28;26/04/2022 18:28;303;65;06:00;
755;26/04/2022 18:28;26/04/2022 18:28;303;65;06:25;
756;26/04/2022 18:28;26/04/2022 18:28;303;65;06:50;
757;26/04/2022 18:28;26/04/2022 18:28;303;65;07:15;
758;26/04/2022 18:28;26/04/2022 18:28;303;65;07:40;
759;26/04/2022 18:28;26/04/2022 18:28;303;65;08:05;
760;26/04/2022 18:28;26/04/2022 18:28;303;65;08:30;
761;26/04/2022 18:28;26/04/2022 18:28;303;65;08:57;
762;26/04/2022 18:28;26/04/2022 18:28;303;65;09:24;
763;26/04/2022 18:28;26/04/2022 18:28;303;65;09:51;
764;26/04/2022 18:28;26/04/2022 18:28;303;65;10:18;
765;26/04/2022 18:28;26/04/2022 18:28;303;65;10:45;
766;26/04/2022 18:28;26/04/2022 18:28;303;65;11:12;
767;26/04/2022 18:28;26/04/2022 18:28;303;65;11:39;
768;26/04/2022 18:28;26/04/2022 18:28;303;65;12:06;
769;26/04/2022 18:28;26/04/2022 18:28;303;65;12:35;
770;26/04/2022 18:28;26/04/2022 18:28;303;65;13:00;
771;26/04/2022 18:28;26/04/2022 18:28;303;65;13:36;
772;26/04/2022 18:28;26/04/2022 18:28;303;65;14:12;
773;26/04/2022 18:28;26/04/2022 18:28;303;65;14:48;
774;26/04/2022 18:28;26/04/2022 18:28;303;65;15:24;
775;26/04/2022 18:28;26/04/2022 18:28;303;65;16:00;
776;26/04/2022 18:28;26/04/2022 18:28;303;65;16:36;
777;26/04/2022 18:28;26/04/2022 18:28;303;65;17:12;
778;26/04/2022 18:28;26/04/2022 18:28;303;65;17:38;
779;26/04/2022 18:28;26/04/2022 18:28;303;65;18:14;
780;26/04/2022 18:28;26/04/2022 18:28;303;65;18:50;
781;26/04/2022 18:28;26/04/2022 18:28;303;65;19:26;
782;26/04/2022 18:28;26/04/2022 18:28;303;65;20:00;
783;26/04/2022 18:28;26/04/2022 18:28;303;65;20:40;
784;26/04/2022 18:28;26/04/2022 18:28;303;65;21:10;
785;26/04/2022 18:28;26/04/2022 18:28;563;;06:00;
786;26/04/2022 18:28;26/04/2022 18:28;563;;08:00;
787;26/04/2022 18:28;26/04/2022 18:28;563;;10:00;
788;26/04/2022 18:28;26/04/2022 18:28;563;;12:00;
789;26/04/2022 18:28;26/04/2022 18:28;563;;14:00;
790;26/04/2022 18:28;26/04/2022 18:28;563;;16:00;
791;26/04/2022 18:28;26/04/2022 18:28;563;;18:00;
792;26/04/2022 18:28;26/04/2022 18:28;245;69;05:20;
793;26/04/2022 18:28;26/04/2022 18:28;245;69;05:40;
794;26/04/2022 18:28;26/04/2022 18:28;245;69;05:55;
795;26/04/2022 18:28;26/04/2022 18:28;245;69;06:10;
796;26/04/2022 18:28;26/04/2022 18:28;245;69;06:25;
797;26/04/2022 18:28;26/04/2022 18:28;245;69;06:45;
798;26/04/2022 18:28;26/04/2022 18:28;245;69;07:05;
799;26/04/2022 18:28;26/04/2022 18:28;245;69;07:30;
800;26/04/2022 18:28;26/04/2022 18:28;245;69;07:50;
801;26/04/2022 18:28;26/04/2022 18:28;245;69;08:05;
802;26/04/2022 18:28;26/04/2022 18:28;245;69;08:20;
803;26/04/2022 18:28;26/04/2022 18:28;245;69;08:35;
804;26/04/2022 18:28;26/04/2022 18:28;245;69;08:50;
805;26/04/2022 18:28;26/04/2022 18:28;245;69;09:15;
806;26/04/2022 18:28;26/04/2022 18:28;245;69;09:40;
807;26/04/2022 18:28;26/04/2022 18:28;245;69;10:00;
808;26/04/2022 18:28;26/04/2022 18:28;245;69;10:15;
809;26/04/2022 18:28;26/04/2022 18:28;245;69;10:30;
810;26/04/2022 18:28;26/04/2022 18:28;245;69;10:45;
811;26/04/2022 18:28;26/04/2022 18:28;245;69;11:05;
812;26/04/2022 18:28;26/04/2022 18:28;245;69;11:30;
813;26/04/2022 18:28;26/04/2022 18:28;245;69;12:00;
814;26/04/2022 18:28;26/04/2022 18:28;245;69;12:20;
815;26/04/2022 18:28;26/04/2022 18:28;245;69;12:40;
816;26/04/2022 18:28;26/04/2022 18:28;245;69;13:00;
817;26/04/2022 18:28;26/04/2022 18:28;245;69;13:20;
818;26/04/2022 18:28;26/04/2022 18:28;245;69;13:40;
819;26/04/2022 18:28;26/04/2022 18:28;245;69;14:10;
820;26/04/2022 18:28;26/04/2022 18:28;245;69;14:30;
821;26/04/2022 18:28;26/04/2022 18:28;245;69;14:50;
822;26/04/2022 18:28;26/04/2022 18:28;245;69;15:10;
823;26/04/2022 18:28;26/04/2022 18:28;245;69;15:30;
824;26/04/2022 18:28;26/04/2022 18:28;245;69;15:50;
825;26/04/2022 18:28;26/04/2022 18:28;245;69;16:10;
826;26/04/2022 18:28;26/04/2022 18:28;245;69;16:25;
827;26/04/2022 18:28;26/04/2022 18:28;245;69;16:40;
828;26/04/2022 18:28;26/04/2022 18:28;245;69;17:00;
829;26/04/2022 18:28;26/04/2022 18:28;245;69;17:20;
830;26/04/2022 18:28;26/04/2022 18:28;245;69;17:40;
831;26/04/2022 18:28;26/04/2022 18:28;245;69;18:10;
832;26/04/2022 18:28;26/04/2022 18:28;245;69;18:45;
833;26/04/2022 18:28;26/04/2022 18:28;245;69;21:20;
834;26/04/2022 18:28;26/04/2022 18:28;365;;06:00;
835;26/04/2022 18:28;26/04/2022 18:28;365;;07:10;
836;26/04/2022 18:28;26/04/2022 18:28;365;;08:20;
837;26/04/2022 18:28;26/04/2022 18:28;365;;10:30;
838;26/04/2022 18:28;26/04/2022 18:28;365;;13:10;
839;26/04/2022 18:28;26/04/2022 18:28;365;;15:30;
840;26/04/2022 18:28;26/04/2022 18:28;365;;17:50;
841;26/04/2022 18:28;26/04/2022 18:28;401;63;06:00;
842;26/04/2022 18:28;26/04/2022 18:28;401;63;07:25;
843;26/04/2022 18:28;26/04/2022 18:28;401;63;08:50;
844;26/04/2022 18:28;26/04/2022 18:28;401;63;10:15;
845;26/04/2022 18:28;26/04/2022 18:28;401;63;11:40;
846;26/04/2022 18:28;26/04/2022 18:28;401;63;13:10;
847;26/04/2022 18:28;26/04/2022 18:28;401;63;14:40;
848;26/04/2022 18:28;26/04/2022 18:28;401;63;16:10;
849;26/04/2022 18:28;26/04/2022 18:28;401;63;17:40;
850;26/04/2022 18:28;26/04/2022 18:28;401;63;19:10;
851;26/04/2022 18:28;26/04/2022 18:28;401;63;20:35;
852;26/04/2022 18:28;26/04/2022 18:28;402;62;05:30;
853;26/04/2022 18:28;26/04/2022 18:28;402;62;05:50;
854;26/04/2022 18:28;26/04/2022 18:28;402;62;06:15;
855;26/04/2022 18:28;26/04/2022 18:28;402;62;06:25;
856;26/04/2022 18:28;26/04/2022 18:28;402;62;06:50;
857;26/04/2022 18:28;26/04/2022 18:28;402;62;07:05;
858;26/04/2022 18:28;26/04/2022 18:28;402;62;07:35;
859;26/04/2022 18:28;26/04/2022 18:28;402;62;08:00;
860;26/04/2022 18:28;26/04/2022 18:28;402;62;08:15;
861;26/04/2022 18:28;26/04/2022 18:28;402;62;08:35;
862;26/04/2022 18:28;26/04/2022 18:28;402;62;09:00;
863;26/04/2022 18:28;26/04/2022 18:28;402;62;09:25;
864;26/04/2022 18:28;26/04/2022 18:28;402;62;10:05;
865;26/04/2022 18:28;26/04/2022 18:28;402;62;10:20;
866;26/04/2022 18:28;26/04/2022 18:28;402;62;10:40;
867;26/04/2022 18:28;26/04/2022 18:28;402;62;11:05;
868;26/04/2022 18:28;26/04/2022 18:28;402;62;11:40;
869;26/04/2022 18:28;26/04/2022 18:28;402;62;12:00;
870;26/04/2022 18:28;26/04/2022 18:28;402;62;12:30;
871;26/04/2022 18:28;26/04/2022 18:28;402;62;13:00;
872;26/04/2022 18:28;26/04/2022 18:28;402;62;13:40;
873;26/04/2022 18:28;26/04/2022 18:28;402;62;14:10;
874;26/04/2022 18:28;26/04/2022 18:28;402;62;14:40;
875;26/04/2022 18:28;26/04/2022 18:28;402;62;15:20;
876;26/04/2022 18:28;26/04/2022 18:28;402;62;15:40;
877;26/04/2022 18:28;26/04/2022 18:28;402;62;16:00;
878;26/04/2022 18:28;26/04/2022 18:28;402;62;16:30;
879;26/04/2022 18:28;26/04/2022 18:28;402;62;17:10;
880;26/04/2022 18:28;26/04/2022 18:28;402;62;17:20;
881;26/04/2022 18:28;26/04/2022 18:28;402;62;17:40;
882;26/04/2022 18:28;26/04/2022 18:28;402;62;18:10;
883;26/04/2022 18:28;26/04/2022 18:28;402;62;18:40;
884;26/04/2022 18:28;26/04/2022 18:28;402;62;19:00;
885;26/04/2022 18:28;26/04/2022 18:28;402;62;20:40;
886;26/04/2022 18:28;26/04/2022 18:28;403;61;05:40;
887;26/04/2022 18:28;26/04/2022 18:28;403;61;06:30;
888;26/04/2022 18:28;26/04/2022 18:28;403;61;07:10;
889;26/04/2022 18:28;26/04/2022 18:28;403;61;08:20;
890;26/04/2022 18:28;26/04/2022 18:28;403;61;09:10;
891;26/04/2022 18:28;26/04/2022 18:28;403;61;10:00;
892;26/04/2022 18:28;26/04/2022 18:28;403;61;10:50;
893;26/04/2022 18:28;26/04/2022 18:28;403;61;11:40;
894;26/04/2022 18:28;26/04/2022 18:28;403;61;12:40;
895;26/04/2022 18:28;26/04/2022 18:28;403;61;13:30;
896;26/04/2022 18:28;26/04/2022 18:28;403;61;14:30;
897;26/04/2022 18:28;26/04/2022 18:28;403;61;15:10;
898;26/04/2022 18:28;26/04/2022 18:28;403;61;16:20;
899;26/04/2022 18:28;26/04/2022 18:28;403;61;16:50;
900;26/04/2022 18:28;26/04/2022 18:28;403;61;18:30;
901;26/04/2022 18:28;26/04/2022 18:28;403;61;20:50;
902;26/04/2022 18:28;26/04/2022 18:28;404;60;05:30;
903;26/04/2022 18:28;26/04/2022 18:28;404;60;06:20;
904;26/04/2022 18:28;26/04/2022 18:28;404;60;07:10;
905;26/04/2022 18:28;26/04/2022 18:28;404;60;08:00;
906;26/04/2022 18:28;26/04/2022 18:28;404;60;08:55;
907;26/04/2022 18:28;26/04/2022 18:28;404;60;09:45;
908;26/04/2022 18:28;26/04/2022 18:28;404;60;10:40;
909;26/04/2022 18:28;26/04/2022 18:28;404;60;11:30;
910;26/04/2022 18:28;26/04/2022 18:28;404;60;12:30;
911;26/04/2022 18:28;26/04/2022 18:28;404;60;14:10;
912;26/04/2022 18:28;26/04/2022 18:28;404;60;15:40;
913;26/04/2022 18:28;26/04/2022 18:28;404;60;16:20;
914;26/04/2022 18:28;26/04/2022 18:28;404;60;17:30;
915;26/04/2022 18:28;26/04/2022 18:28;404;60;18:10;
916;26/04/2022 18:28;26/04/2022 18:28;404;60;19:50;
917;26/04/2022 18:28;26/04/2022 18:28;404;60;21:30;
918;26/04/2022 18:28;26/04/2022 18:28;405;;07:10;
919;26/04/2022 18:28;26/04/2022 18:28;405;;09:10;
920;26/04/2022 18:28;26/04/2022 18:28;405;;11:20;
921;26/04/2022 18:28;26/04/2022 18:28;405;;17:10;
922;26/04/2022 18:28;26/04/2022 18:28;405;;19:30;
923;26/04/2022 18:28;26/04/2022 18:28;405;;21:30;
924;26/04/2022 18:28;26/04/2022 18:28;501;59;05:40;
925;26/04/2022 18:28;26/04/2022 18:28;501;59;06:00;
926;26/04/2022 18:28;26/04/2022 18:28;501;59;06:30;
927;26/04/2022 18:28;26/04/2022 18:28;501;59;07:00;
928;26/04/2022 18:28;26/04/2022 18:28;501;59;08:00;
929;26/04/2022 18:28;26/04/2022 18:28;501;59;08:30;
930;26/04/2022 18:28;26/04/2022 18:28;501;59;08:50;
931;26/04/2022 18:28;26/04/2022 18:28;501;59;09:45;
932;26/04/2022 18:28;26/04/2022 18:28;501;59;10:15;
933;26/04/2022 18:28;26/04/2022 18:28;501;59;10:30;
934;26/04/2022 18:28;26/04/2022 18:28;501;59;11:30;
935;26/04/2022 18:28;26/04/2022 18:28;501;59;12:00;
936;26/04/2022 18:28;26/04/2022 18:28;501;59;12:20;
937;26/04/2022 18:28;26/04/2022 18:28;501;59;13:20;
938;26/04/2022 18:28;26/04/2022 18:28;501;59;14:10;
939;26/04/2022 18:28;26/04/2022 18:28;501;59;15:10;
940;26/04/2022 18:28;26/04/2022 18:28;501;59;16:00;
941;26/04/2022 18:28;26/04/2022 18:28;501;59;16:45;
942;26/04/2022 18:28;26/04/2022 18:28;501;59;17:00;
943;26/04/2022 18:28;26/04/2022 18:28;501;59;18:30;
944;26/04/2022 18:28;26/04/2022 18:28;501;59;18:40;
945;26/04/2022 18:28;26/04/2022 18:28;501;59;20:10;
946;26/04/2022 18:28;26/04/2022 18:28;501;59;21:40;
947;26/04/2022 18:28;26/04/2022 18:28;502;58;05:40;
948;26/04/2022 18:28;26/04/2022 18:28;502;58;06:30;
949;26/04/2022 18:28;26/04/2022 18:28;502;58;07:10;
950;26/04/2022 18:28;26/04/2022 18:28;502;58;08:00;
951;26/04/2022 18:28;26/04/2022 18:28;502;58;09:00;
952;26/04/2022 18:28;26/04/2022 18:28;502;58;09:30;
953;26/04/2022 18:28;26/04/2022 18:28;502;58;10:20;
954;26/04/2022 18:28;26/04/2022 18:28;502;58;11:20;
955;26/04/2022 18:28;26/04/2022 18:28;502;58;12:40;
956;26/04/2022 18:28;26/04/2022 18:28;502;58;13:40;
957;26/04/2022 18:28;26/04/2022 18:28;502;58;15:00;
958;26/04/2022 18:28;26/04/2022 18:28;502;58;16:10;
959;26/04/2022 18:28;26/04/2022 18:28;502;58;17:30;
960;26/04/2022 18:28;26/04/2022 18:28;502;58;18:40;
961;26/04/2022 18:28;26/04/2022 18:28;502;58;21:00;
962;26/04/2022 18:28;26/04/2022 18:28;503;57;05:30;
963;26/04/2022 18:28;26/04/2022 18:28;503;57;06:10;
964;26/04/2022 18:28;26/04/2022 18:28;503;57;06:40;
965;26/04/2022 18:28;26/04/2022 18:28;503;57;07:15;
966;26/04/2022 18:28;26/04/2022 18:28;503;57;07:00;
967;26/04/2022 18:28;26/04/2022 18:28;503;57;07:50;
968;26/04/2022 18:28;26/04/2022 18:28;503;57;08:25;
969;26/04/2022 18:28;26/04/2022 18:28;503;57;09:00;
970;26/04/2022 18:28;26/04/2022 18:28;503;57;09:35;
971;26/04/2022 18:28;26/04/2022 18:28;503;57;10:10;
972;26/04/2022 18:28;26/04/2022 18:28;503;57;10:45;
973;26/04/2022 18:28;26/04/2022 18:28;503;57;11:20;
974;26/04/2022 18:28;26/04/2022 18:28;503;57;11:55;
975;26/04/2022 18:28;26/04/2022 18:28;503;57;12:40;
976;26/04/2022 18:28;26/04/2022 18:28;503;57;13:30;
977;26/04/2022 18:28;26/04/2022 18:28;503;57;14:20;
978;26/04/2022 18:28;26/04/2022 18:28;503;57;15:20;
979;26/04/2022 18:28;26/04/2022 18:28;503;57;16:00;
980;26/04/2022 18:28;26/04/2022 18:28;503;57;16:30;
981;26/04/2022 18:28;26/04/2022 18:28;503;57;17:05;
982;26/04/2022 18:28;26/04/2022 18:28;503;57;17:50;
983;26/04/2022 18:28;26/04/2022 18:28;503;57;18:20;
984;26/04/2022 18:28;26/04/2022 18:28;503;57;19:00;
985;26/04/2022 18:28;26/04/2022 18:28;503;57;20:00;
986;26/04/2022 18:28;26/04/2022 18:28;503;57;21:30;
987;26/04/2022 18:28;26/04/2022 18:28;512;50;05:50;
988;26/04/2022 18:28;26/04/2022 18:28;512;50;06:30;
989;26/04/2022 18:28;26/04/2022 18:28;512;50;07:10;
990;26/04/2022 18:28;26/04/2022 18:28;512;50;07:55;
991;26/04/2022 18:28;26/04/2022 18:28;512;50;08:40;
992;26/04/2022 18:28;26/04/2022 18:28;512;50;10:05;
993;26/04/2022 18:28;26/04/2022 18:28;512;50;11:30;
994;26/04/2022 18:28;26/04/2022 18:28;512;50;13:00;
995;26/04/2022 18:28;26/04/2022 18:28;512;50;14:25;
996;26/04/2022 18:28;26/04/2022 18:28;512;50;15:50;
997;26/04/2022 18:28;26/04/2022 18:28;512;50;16:30;
998;26/04/2022 18:28;26/04/2022 18:28;512;50;17:20;
999;26/04/2022 18:28;26/04/2022 18:28;512;50;18:00;
1000;26/04/2022 18:28;26/04/2022 18:28;512;50;19:00;
1001;26/04/2022 18:28;26/04/2022 18:28;512;50;20:50;
1002;26/04/2022 18:28;26/04/2022 18:28;513;2;05:40;
1003;26/04/2022 18:28;26/04/2022 18:28;513;2;06:10;
1004;26/04/2022 18:28;26/04/2022 18:28;513;2;06:35;
1005;26/04/2022 18:28;26/04/2022 18:28;513;2;07:05;
1006;26/04/2022 18:28;26/04/2022 18:28;513;2;07:45;
1007;26/04/2022 18:28;26/04/2022 18:28;513;2;08:20;
1008;26/04/2022 18:28;26/04/2022 18:28;513;2;08:45;
1009;26/04/2022 18:28;26/04/2022 18:28;513;2;09:15;
1010;26/04/2022 18:28;26/04/2022 18:28;513;2;10:00;
1011;26/04/2022 18:28;26/04/2022 18:28;513;2;11:00;
1012;26/04/2022 18:28;26/04/2022 18:28;513;2;12:20;
1013;26/04/2022 18:28;26/04/2022 18:28;513;2;14:30;
1014;26/04/2022 18:28;26/04/2022 18:28;513;2;16:30;
1015;26/04/2022 18:28;26/04/2022 18:28;513;2;17:00;
1016;26/04/2022 18:28;26/04/2022 18:28;513;2;19:10;
1017;26/04/2022 18:28;26/04/2022 18:28;513;2;21:30;
1018;26/04/2022 18:28;26/04/2022 18:28;521;45;05:30;
1019;26/04/2022 18:28;26/04/2022 18:28;521;45;05:50;
1020;26/04/2022 18:28;26/04/2022 18:28;521;45;06:25;
1021;26/04/2022 18:28;26/04/2022 18:28;521;45;06:50;
1022;26/04/2022 18:28;26/04/2022 18:28;521;45;07:14;
1023;26/04/2022 18:28;26/04/2022 18:28;521;45;07:40;
1024;26/04/2022 18:28;26/04/2022 18:28;521;45;08:10;
1025;26/04/2022 18:28;26/04/2022 18:28;521;45;08:35;
1026;26/04/2022 18:28;26/04/2022 18:28;521;45;09:00;
1027;26/04/2022 18:28;26/04/2022 18:28;521;45;09:24;
1028;26/04/2022 18:28;26/04/2022 18:28;521;45;10:00;
1029;26/04/2022 18:28;26/04/2022 18:28;521;45;10:20;
1030;26/04/2022 18:28;26/04/2022 18:28;521;45;10:45;
1031;26/04/2022 18:28;26/04/2022 18:28;521;45;11:10;
1032;26/04/2022 18:28;26/04/2022 18:28;521;45;11:34;
1033;26/04/2022 18:28;26/04/2022 18:28;521;45;12:20;
1034;26/04/2022 18:28;26/04/2022 18:28;521;45;13:00;
1035;26/04/2022 18:28;26/04/2022 18:28;521;45;13:30;
1036;26/04/2022 18:28;26/04/2022 18:28;521;45;14:00;
1037;26/04/2022 18:28;26/04/2022 18:28;521;45;14:30;
1038;26/04/2022 18:28;26/04/2022 18:28;521;45;15:20;
1039;26/04/2022 18:28;26/04/2022 18:28;521;45;15:40;
1040;26/04/2022 18:28;26/04/2022 18:28;521;45;16:10;
1041;26/04/2022 18:28;26/04/2022 18:28;521;45;16:40;
1042;26/04/2022 18:28;26/04/2022 18:28;521;45;17:10;
1043;26/04/2022 18:28;26/04/2022 18:28;521;45;17:30;
1044;26/04/2022 18:28;26/04/2022 18:28;521;45;17:50;
1045;26/04/2022 18:28;26/04/2022 18:28;521;45;18:20;
1046;26/04/2022 18:28;26/04/2022 18:28;521;45;19:30;
1047;26/04/2022 18:28;26/04/2022 18:28;521;45;21:30;
1048;26/04/2022 18:28;26/04/2022 18:28;522;44;06:00;
1049;26/04/2022 18:28;26/04/2022 18:28;522;44;06:40;
1050;26/04/2022 18:28;26/04/2022 18:28;522;44;08:10;
1051;26/04/2022 18:28;26/04/2022 18:28;522;44;08:50;
1052;26/04/2022 18:28;26/04/2022 18:28;522;44;10:20;
1053;26/04/2022 18:28;26/04/2022 18:28;522;44;11:00;
1054;26/04/2022 18:28;26/04/2022 18:28;522;44;13:00;
1055;26/04/2022 18:28;26/04/2022 18:28;522;44;14:40;
1056;26/04/2022 18:28;26/04/2022 18:28;522;44;15:10;
1057;26/04/2022 18:28;26/04/2022 18:28;522;44;16:50;
1058;26/04/2022 18:28;26/04/2022 18:28;522;44;17:20;
1059;26/04/2022 18:28;26/04/2022 18:28;522;44;19:10;
1060;26/04/2022 18:28;26/04/2022 18:28;522;44;21:20;
1061;26/04/2022 18:28;26/04/2022 18:28;610;36;06:00;
1062;26/04/2022 18:28;26/04/2022 18:28;610;36;07:10;
1063;26/04/2022 18:28;26/04/2022 18:28;610;36;08:40;
1064;26/04/2022 18:28;26/04/2022 18:28;610;36;10:15;
1065;26/04/2022 18:28;26/04/2022 18:28;610;36;11:30;
1066;26/04/2022 18:28;26/04/2022 18:28;610;36;13:10;
1067;26/04/2022 18:28;26/04/2022 18:28;610;36;14:40;
1068;26/04/2022 18:28;26/04/2022 18:28;610;36;16:10;
1069;26/04/2022 18:28;26/04/2022 18:28;610;36;17:40;
1070;26/04/2022 18:28;26/04/2022 18:28;610;36;19:10;
1071;26/04/2022 18:28;26/04/2022 18:28;610;36;20:30;